,place_id,location_name,latitude,longitude,diesel,premium,regular
11332,8437,COMBUSTIBLES Y LUBRICANTES DE DELICIAS SA DE CV,-105.4638,28.19444,22.1,22.3,20.3
11333,8438,"ESTACION DE SERVICIO TUNZINGO, S.A. DE C.V.",-99.78551,16.84451,21.76,21.46,20.15
11334,8439,MAURICIO DEL SAGRADO CORAZON ENRIQUEZ MORENO,-101.6542,21.14326,,21.12,16.6
11335,8440,"Estación de Servicio Hades, S.A. de C.V.",-99.0703,19.52035,21.99,22.59,20.49
11336,8441,ESTACION DE SERVICIO LOS TUCANES SA DE CV,-112.1845,30.70829,21.99,22.15,20.15
11337,8442,DEL NORTE GASOLINERA SA DE CV,-110.9682,30.62678,21.59,23.99,21.99
11338,8443,"ESTACIONES DE SERVICIO DEL MAYAB, S.A. DE C.V.",-89.56176,20.98901,22.54,22.49,20.99
11339,8444,SERVICIO TEPIC LOS LLANITOS S.A. DE C.V.,-104.8556,21.48834,,22.99,20.99
11340,8445,GRUPO MAYAGAS S.A. DE C.V.,-86.84613,21.18191,22.49,,21.29
11341,8446,BOLIVAR DEL GOLFO GASOLINERIA S.A. DE C.V.,-96.13828,19.14197,21.55,21.59,19.75
11342,8447,ANTONIO GARZA RUIZ,-98.29507,26.0597,21.79,16.08,14.89
11343,8448,CENTRO GASOLINERO HUEYPOXTLA S.A. DE C.V.,-99.07485,19.9153,21.3,,20.35
11344,8449,"SERVICIOS DE COMBUSTIBLES PALOMARES, S DE RL DE CV",-100.521,19.67331,22.5,23,21
11345,8450,SERVICIO MARIOS SA DE CV,-110.8012,27.95248,22.89,23.69,21.99
11346,8451,"OPERADORA DE ESTACIONES DE SERVICIO 20-20, S.A. DE C.V.",-109.7071,23.08674,22.29,22.39,21.29
11347,8452,GASOLINERA SERVICIOS SANTO DOMINGO SA DE CV,-101.7457,23.32528,21.74,22.99,20.89
11348,8453,"SERVICIOS EL TAMARINDO, S.A. DE C.V.",-107.6344,24.89324,20.7,21.79,19.5
11349,8454,ROBERTO RAMIREZ GUZMAN,-95.06198,17.13655,23.66,23.59,21.98
11350,8455,Servicio Independencia S.A. de C.V.,-102.2788,21.94117,21.68,21.15,19.88
11351,8456,SERVICIO COLINAS DE PLATA S.A. DE C.V.,-98.72482,20.08354,21.39,21.39,19.4
11352,8457,GASOLINERA BOQUILLA SA DE CV,-105.173,27.67732,21.86,22.23,20.92
11353,8458,OITABEN GAS S.A. DE C.V.,-99.22614,19.58102,21.49,22.39,20.39
11354,8459,"AUTO SERVICIO EL CHAMIZAL, S.A. DE C.V.",-115.4036,32.62218,20.95,21.15,19.15
11355,8460,GRUPO DEL BUEN SUCESO SA DE CV,-99.48699,19.18338,20.99,21.49,19.69
11356,8461,LOGA DE TAMPICO SA DE CV,-97.85326,22.29503,,17.6,16.7
11357,8462,"COMBUSTIBLES EL REY, S. DE R.L. DE C.V.",-115.3551,32.65337,20.39,20.49,18.57
11358,8463,AUTO SERVICIO COAHUILA S.A. DE C.V.,-101.4255,26.91749,22.39,22.29,21.09
11359,8464,ROMA PALMILLAS SA DE CV ,-99.55708,23.30809,22.59,22.19,20.89
11360,8465,VALORES ENERGETICOS COMERCIALES Y DE SERVICIOS SA ,-100.3298,25.67029,,22.79,20.29
11361,8466,"ARCO Y RIO, S.A. DE C.V.",-92.94568,18.01843,21.24,21.54,19.19
11362,8467,GRUPO GAS W S.A. DE C.V.,-100.3687,25.72988,,22.99,20.75
11363,8468,"SERVIGAS ESTACION PALMILLAS, S.A. DE C.V.",-99.93713,20.32924,21.19,22.39,20.39
11364,8469,"KOPLA, S.A. DE C.V",-100.9424,22.10823,21.16,19.85,19.85
11365,8470,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.3639,25.67544,,23.79,21.89
11366,8471,AMELIA ELIZABETH TOBON SANCHEZ,-97.39946,18.48026,21.66,21.75,20.28
11367,8472,GASOLINERA EL POZO 1901 SA DE CV ,-100.7615,23.37289,23.4,,21.7
11368,8473,FAMTE SA DE CV,-99.58898,19.11295,,21.69,20.09
11369,8474,SERVICIOS Y LUBRICANTES FORGAS SA DE CV,-109.9331,27.4508,21.69,22.99,20.49
11370,8475,E4239-SERVICIO DE GASOLINAS Y LUBRICANTES SA DE CV,-101.6465,21.09785,,21.82,19.67
11371,8476,SERVICIO EJE 100 S.A. DE C.V.,-100.92,22.12357,21.09,22.48,20.25
11372,8477,SUPER GASOLINERAS DE LA FRONTERA S.A. DE C.V. ,-110.9705,29.10041,,23.99,21.79
11373,8478,Servicio Nava Medrano SA de CV,-100.6384,23.65162,23.99,23.59,21.89
11374,8479,COMBUSTIBLES FINOS SA DE CV ,-96.94916,19.46159,22.75,22.75,21.09
11375,8480,CONSTANTINO BALDERAS BENITEZ,-99.63286,21.45218,21.9,22.4,20.28
11376,8481,"""SERVICIO BARR HER"" SA DE CV",-96.17886,19.21594,21.8,21.86,20.1
11377,8482,GASOLINERA EL POZO 1901 SA DE CV ,-100.8492,23.708,23.55,23.4,21.88
11378,8483,SERVICIO EL REFUGIO  DE LAGOS SA DE CV,-101.9397,21.34698,22.63,22.78,20.86
11379,8484,"SERVICIO DOGRE, S.A. DE C.V.",-89.93212,20.62835,22.17,21.97,21.17
11380,8485,"SERVICIO FRANCISCO VILLA, S.A. DE C.V.",-101.65,21.11975,21.2,22.5,19.85
11381,8486,GASOLINERA SANDU HERMANOS SA DE CV,-112.1628,30.71059,,18.69,18.27
11382,8487,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.3468,25.71264,21.88,23.79,21.93
11383,8488,SUPER SERVICIO CLOUTHIER SA DE CV,-100.9984,22.14262,,22.29,20.05
11384,8489,SERVICIOS UNIDOS SA,-97.84769,22.213,22.1,21.9,19.99
11385,8490,COMBUSTIBLES Y LUBRICANTES TRES RIOS S.A. DE C.V.,-99.16118,23.71793,,22.6,21.2
11386,8491,"INMOBILIARIA ROJAS & GAS, S.A. DE C.V.",-99.04965,19.53076,,22.08,19.95
11387,8492,"SERVICIO BELEN HERNANDEZ, S.A. DE C.V.",-102.4288,21.5397,22.75,23,21.6
11388,8493,SERVICIO MEGABANDERA DE IRAPUATO SA DE CV,-101.3528,20.70719,18.69,22.89,20.65
11389,8494,SERVICIO BAULOP S.A. DE C.V.,-105.3368,19.87043,22.3,22.88,21.34
11390,8495,Estaciones del Valle SA de CV,-109.0492,26.14874,21.75,23.4,20.99
11391,8496,"Servicio Pureza, S.A. de C.V.",-103.3499,20.65182,21.99,22.69,20.64
11392,8497,MARIO AGUIRRE REYES,-98.13111,17.85702,18.6,19.1,17.7
11393,8498,AUTOSERVICIO SUGA SA DE CV,-101.416,26.90421,,22,21.1
11394,8499,EDGARDO ASTUDILLO MORALES,-99.50228,17.54124,23.77,23.79,22.69
11395,8500,AUTO CARBURANTES DE MIGUEL ALEMAN SA DE CV,-99.038,26.39761,20.4,17.99,14.85
11396,8501,GASOLINERA BECMO SA DE CV,-96.17429,19.15386,21.1,21.05,19.2
11397,8502,SINERGIA DE ENERGETICOS S.A. DE C.V. ,-98.22102,19.00484,21.79,22.49,20.19
11398,8503,ULTRA SERVICIO ALAMEDA SA DE CV,-100.9723,22.15248,21.45,22.75,20.05
11399,8504,LETICIA MARGARITA RIVERA CROCHE,-99.90019,16.85401,,23.09,21.89
11400,8505,"Grupo Enermar, S.A.P.I. de C.V.",-111.0397,27.9589,,23.69,21.99
11401,8506,"GPDC Estaciones de Servicio, S. A. DE C. V.",-99.25212,19.38054,,23.79,20.29
11402,8507,"ESTACION PIRU, S.A. DE C.V.",-116.8057,32.4673,19.99,21.59,18.43
11403,8508,GASOLINERIAS FEMA SA DE CV,-99.16068,23.76569,,21.7,20
11404,8509,"Servicio Chachapa, S.A. de C.V.",-98.05239,19.05431,21.35,21.3,19.65
11405,8510,"Gasolineria  y Servicios de Tlacojalpan, S.A. de C",-95.94157,18.22917,22.3,,20.66
11406,8511,"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",-99.15057,19.39757,,23.19,21.69
11407,8512,SERVICIO GASOLINERO LOPE S.A. DE C.V.,-99.2589,19.69299,21.35,21.8,19.95
11408,8513,"CONSORCIO MARIN Y ASOCIADOS, S. A. DE C. V. ",-92.61086,17.74667,21.85,21.85,20.4
11409,8514,"SERVICIOS MOZA, S.A. DE C.V.",-103.4207,20.67826,,22.95,20.85
11410,8515,"BARRALES Y FERNANDEZ, S.A. DE C.V.",-97.10815,19.63824,22.91,22.6,21.13
11411,8516,GASOLINA Y SERVICIOS QUINTA FEDERALISMO SA DE CV,-103.3503,20.73514,21.95,22.85,21.55
11412,8517,"LUMA GASOLINERIAS, S.A. DE C.V.",-86.82997,21.13147,22.94,22.94,21.74
11413,8518,SERVICIO PLAZA ROSA SA DE CV,-99.21564,19.53767,,22.49,19.79
11414,8519,SERVICIOS AQUILES SERDAN SA DE CV ,-107.3896,24.80426,,22.59,19.79
11415,8520,"ESTACIÓN DE SERVICIO MENORCA, S.A. DE C.V.",-99.12955,19.42293,22.29,23.19,21.69
11416,8521,"ESTACION DE SERVICIO LEON, S.DER.L. DE C.V.",-101.6522,21.11754,,23.69,19.99
11417,8522,GAS ECATEPEC SA DE CV,-98.98643,19.61842,21.59,22.09,19.89
11418,8523,"Servicio Santa Ursula, S.A. de C.V.",-99.14101,19.31259,21.59,22.49,20.59
11419,8524,"SERVICIOS SANTA MARIA, S DE RL DE CV",-99.03967,19.35983,,23.14,21.15
11420,8525,SUPER SERVICIO LAJA BAJIO S.A. DE C.V.,-100.7729,20.51329,22.99,22.99,20.99
11421,8526,Becktrop Operadora SA de CV,-116.9003,32.49917,,22.49,20.19
11422,8527,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",-94.54767,18.01206,22.04,21.64,19.99
11423,8528,COMERCIALIZADORA DE COMBUSTIBLES LA CRUZ SA DE CV ,-101.2958,26.00234,19.16,20.99,19.49
11424,8529,AUTO SERVICIO COAHUILA S.A. DE C.V.,-101.4463,26.94058,22.49,22.5,21.39
11425,8530,"JARAL DE PEÑALES Y ASOCIADOS, S. A. DE C. V.",-97.27353,18.36265,21.99,22.63,20.79
11426,8531,"OPERADORA DE ESTACIONES DE SERVICIO 20-20, S.A. DE C.V.",-104.2977,21.0404,23.39,23.39,21.89
11427,8532,"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",-99.17624,19.4203,22.29,23.19,21.69
11428,8533,SERVICIOS TAC  S.A. DE C.V.,-89.64264,20.95845,,20.99,19.99
11429,8534,Gasolinera Barclin S.A. de C.V.,-109.5532,31.32862,20.5,19.5,16.4
11430,8535,"KOPLA, S.A. DE C.V",-100.9251,19.87748,22.47,22.79,20.99
11431,8536,"Estación de Servicio Pabellón, S. A. de C.V.",-102.267,22.14896,22.29,22.49,20.99
11432,8537,GAS ACATITLA SA DE CV,-99.00645,19.36416,21.99,22.99,20.99
11433,8538,GPOGASOLINEROLAS5R DELA SIERRA NORTE D PUE SADECV ,-98.03172,19.79182,22.4,22.35,20.78
11434,8539,comercializadora de servicios finisterra sa de cv,-112.028,28.86629,22.99,,21.99
11435,8540,SERVIMAX GASOLINERA S.A. DE C.V.,-100.4129,20.58012,21.66,22.25,20.35
11436,8541,ESTACION DE SERVICIO MIRA SIERRA SA DE CV ,-100.9199,25.41731,20.59,20.99,18.99
11437,8542,"HIDROCARBUROS DE LA SIERRA, S.A. DE C.V.",-92.83274,17.59389,22.39,22.59,21.49
11438,8543,Servicio Lamas S.A. de C.V.,-103.9012,22.62217,21.9,22.4,20.5
11439,8544,MINI EXPRESS CHURUBUSCO S.A. DE C.V.,-100.2679,25.68854,,22.69,20.69
11440,8545,JORGE EUGENIO SOTO YARTO,-96.8942,19.54163,22,22.3,20.98
11441,8546,MULTISERVICIOS SANTA ISABEL DE LA COSTA SA DE CV,-107.922,25.05394,20.99,22.79,20.09
11442,8547,E10376-SERVICIO NIÑO DON BOSCO S.A DE C.V,-101.6667,21.08486,,21.82,19.67
11443,8548,DOROTEO DIAZ DIAZ,-103.3141,22.3282,21.65,22.37,20.55
11444,8549,GASOLINERIA KILOMETRO CINCUENTA S.A. DE CV.,-97.43662,20.56595,20.69,21.49,19.29
11445,8550,OPERADORA ADRIMONT SA. DE CV.,-96.12769,19.14973,,21.15,19.35
11446,8551,"OPERADORA RIO COLORADO, S. DE R.L. DE C.V.",-110.9565,29.10913,22.49,22.85,19.85
11447,8552,AUTOSERVICIO DE GUERRERO NEGRO SA DE CV,-114.0282,27.96727,24.29,23.91,22.58
11448,8553,HERMENEGILDO OSCAR CERNA TREVIZO,-97.04697,20.06979,,22.5,21.25
11449,8554,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.4308,20.54168,21.78,22.78,20.38
11450,8555,INMOBILIARIA SANPUEYO SA DE CV,-117.0516,32.36983,,21.09,18.99
11451,8556,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-103.3836,25.53478,22.39,22.99,20.99
11452,8557,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.2391,25.73972,21.88,23.79,21.93
11453,8558,SERVICIO GASOLINERO COLOSIO S.A. DE C.V.,-104.8,21.43694,21.87,22.54,20.65
11454,8559,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-101.6698,21.12052,,23.48,20.78
11455,8560,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.0165,25.2746,,22.48,20.68
11456,8561,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.3431,25.73554,,23.79,21.93
11457,8562,GAS NUEVO MILENIO S.A. DE C.V.,-100.2602,25.74626,,23.19,20.99
11458,8563,SERVICIO CUATEMIXTLA S.A DE C.V,-98.18116,18.96736,21.28,21.91,19.99
11459,8564,COMBUSTIBLES FLOHIN SA DE CV,-98.0693,25.99519,,19.25,16.85
11460,8565,GERTRUDIS PESTAÑO GOMEZ,-110.7035,28.07375,22.84,,21.55
11461,8566,GASOLINERIA SERVICIO ZAPOPAN SA DE CV,-103.3874,20.71957,20.98,22.95,20.97
11462,8567,GRUPO GOCALVI SA DE CV,-99.95061,20.38848,20.99,21.99,20.09
11463,8568,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-101.6478,21.16307,22.19,23.5,20.9
11464,8569,RED DE HIDROCARBUROS S.A DE C.V.,-103.496,25.569,21.99,20.94,18.78
11465,8570,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.493,25.68611,,23.69,21.89
11466,8571,"ESTACION EL NARANJO, SA DE CV",-110.9586,31.25599,21.09,20.19,17.04
11467,8572,IMPULSORA SAN FELIPE SA DE CV,-106.1226,28.63716,21.99,22.99,20.89
11468,8573,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-101.7222,21.12181,21.99,23.5,19.98
11469,8574,NACIONAL DE COMBUSTIBLES Y LUBRICANTES S.A. DE C.V,-99.21712,19.28972,21.99,22.99,21.29
11470,8575,Kail Servicios SA de CV,-107.9235,24.64364,19.19,22.69,19.49
11471,8576,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.4318,20.54216,21.78,22.78,20.38
11472,8577,GAS NUEVO MILENIO S.A. DE C.V.,-100.5022,25.69057,21.89,23.68,21.88
11473,8578,"SAGIS SCORP, S.A. DE C.V.",-104.6707,24.03838,19.66,20.66,18.66
11474,8579,"SERVICIO DE GASOLINERA TAMAULIPAS, S.A. DE C.V.",-97.86379,22.28184,20.83,21.3,19.25
11475,8580,SERVICIO IDEAL DE REYNOSA SA DE CV,-98.30019,26.04768,21.69,19.29,16.79
11476,8581,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.3419,25.70434,,23.79,21.93
11477,8582,GRUPO GAS W S.A. DE C.V.,-100.2414,25.69222,,22.99,20.8
11478,8583,"CARBURANTES Y LUBRICANTES DE PROGRESO, S.A. DE C.V",-89.66054,21.27646,22.49,22.39,20.99
11479,8584,Gasolinera Guayabal S.A. de C.V.,-92.92436,17.97271,20.99,21.49,19.49
11480,8585,CUMA PREMIER SA DE CV,-100.4442,20.75308,20.95,21.85,19.85
11481,8586,"PLAZA PROGRESO, S.A. DE C.V.",-110.9958,29.14356,22.99,23.89,21.99
11482,8587,GAS NUEVO MILENIO S.A. DE C.V.,-103.4361,25.54522,,22.99,20.99
11483,8588,"HIDROSINA PLUS, S.A.P.I. DE C.V.",-96.10853,19.16169,,21.39,19.89
11484,8589,ROGELIO AYUP ARGUIJO,-103.2531,25.53574,20.26,19.99,17.99
11485,8590,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-101.4251,20.95817,22.19,23.19,20.99
11486,8591,"COMBUSTIBLES DE TULUM Y DEL CARIBE, S.A. DE C.V.",-87.43692,20.21885,22.59,22.34,20.84
11487,8592,AUTOEXPRESS EL CRUCERO SANTA MARIA S.A. DE C.V.,-103.6686,20.41542,22.38,22.98,20.93
11488,8593,ESTACION DE SERVICIO DEL SURESTE SA DE CV ,-93.22024,18.26779,21.79,21.32,19.99
11489,8594,ROBERTO HURTADO MOJICA,-99.86731,18.37678,,,22.84
11490,8595,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.3873,24.39528,21.17,22.69,20.89
11491,8596,COMBUSTIBLES PUEBLA PANAMA S.A. DE C.V.,-94.22228,18.02755,21.65,21.59,19.99
11492,8597,GRUPO JESSY  SA DE CV,-96.91883,19.55825,,22.59,20.79
11493,8598,NAVALBELLO S.A. DE C.V.,-102.9222,23.17405,21.25,22.35,20.25
11494,8599,ALICIA RODRIGUEZ CARMONA,-96.7888,18.74984,21.35,21.39,19.84
11495,8600,GAS NUEVO MILENIO S.A. DE C.V.,-99.84196,25.54108,21.78,,21.28
11496,8601,"CARBURANTES Y LUBRICANTES DE PROGRESO, S.A. DE C.V",-89.66254,21.28132,22.49,22.39,20.99
11497,8602,GASOLINAS Y LUBRICANTES DE TAMAULIPAS S.A. DE C.V.,-98.2645,26.05026,,19.28,16.68
11498,8603,ESTACION  ESCOBEDO SA DE CV,-107.3593,24.84102,21.6,22.9,19.8
11499,8604,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.2028,25.72169,21.88,23.79,21.24
11500,8605,"HIDROCARBUROS DE CHALCO, S.A. DE C.V.",-98.95952,19.32538,20.99,21.99,19.99
11501,8606,"COMBUSTIBLES PERIFERICO SUR, S.A. DE C.V.",-89.69195,21.00678,22.54,22.49,20.99
11502,8607,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-103.3017,25.69082,22.39,22.99,20.99
11503,8608,"ESTACION EL NARANJO, SA DE CV",-110.9485,31.26458,,20.19,16.99
11504,8609,"CORPORATIVO EMPRENDEDOR DEL NOROESTE, S.A. DE C.V.",-110.9541,31.30189,21.29,20.19,16.99
11505,8610,ESTACION DE SERVICIO SANTA CECILIA SA DE CV,-112.1526,30.73271,,21.63,19.85
11506,8611,"ESTACION DE SERVICIO VILLAFONTANA, S DE RL DE CV",-115.499,32.62413,,20.39,18.39
11507,8612,SERVI AUTOS ARAZ  S.A.,-98.65864,21.63416,22.28,22.09,21.1
11508,8613,ESTACION ARLO SA DE CV,-98.06626,25.97853,21.19,,14.62
11509,8614,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-102.2938,21.83461,21.85,23.2,21.25
11510,8615,"LUIS ALVAREZ E HIJOS, S.A. DE C.V.",-116.8662,32.50521,,21.99,19.99
11511,8616,"ESTACION EL NARANJO, SA DE CV",-110.9713,31.28144,21.29,20.19,16.94
11512,8617,ESTACION DE SERVICIO GARES SA DE CV,-97.47757,25.86595,,18,16.99
11513,8618,"Combustibles de Santa Fe, S.A. de C.V.",-96.27664,19.19013,22.19,22.99,20.99
11514,8619,"ESTACION DE SERVICIO 1642, S.A. DE C.V.",-110.9804,29.09381,22.49,21.97,19.95
11515,8620,SERVICIO COYOTITLAN S.A. DE C.V.,-96.73878,19.90862,22.39,22.29,20.69
11516,8621,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.337,25.72363,,23.79,21.93
11517,8622,"Impulso Energético, S.A. de C.V.",-89.63285,21.03035,,22.49,20.99
11518,8623,Servicio Escoserra Los Olivos S.A. de C.V.,-106.4181,23.26108,,22.39,20.39
11519,8624,Servicio Escoserra Los Olivos S.A. de C.V.,-107.4502,24.7538,21.99,22.94,19.99
11520,8625,"OPERADORA RIO COLORADO, S. DE R.L. DE C.V.",-110.9535,29.08385,,23.09,19.95
11521,8626,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-101.6604,21.14151,,22.99,20.39
11522,8627,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-101.6635,21.18136,22.19,23.5,20.9
11523,8628,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-99.4561,19.28584,21.99,22.69,20.89
11524,8629,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-101.6696,21.09874,,23.49,19.85
11525,8630,Servicio Orandino S de RL de CV,-102.3133,19.95408,23.29,23.19,21.99
11526,8631,CLAUDIA CORTE HERRERA,-98.663,20.66323,22.99,22.7,20.99
11527,8632,JORGE FLORES MEDINA,-102.4933,22.75118,21.99,,20.79
11528,8633,"Gasolinera Perimetral, S.A. de C.V.",-111.0005,30.61527,22.98,23.99,21.99
11529,8634,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.3466,25.71665,,23.79,21.93
11530,8635,SERVICIO HUAYACOCOTLA SA DE CV,-98.49945,20.5261,23.1,,21.3
11531,8636,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-101.527,20.8727,22.2,22.99,21.49
11532,8637,"GPDC Estaciones de Servicio, S. A. DE C. V.",-99.18058,19.48268,21.89,23.79,20.29
11533,8638,"SERVICIO EXPRESS LERMA, S. A. DE C. V.",-100.1977,25.67445,21.79,22.15,20.44
11534,8639,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.3329,25.67446,,23.79,21.93
11535,8640,Hidrocarburos de Tonalá SA de CV,-103.2527,20.61917,,21.94,19.94
11536,8641,ESTACION RANCHO SAN ISIDRO S. A DE C. V ,-98.89339,19.25243,20.7,21.45,19.4
11537,8642,COMBUSTIBLES TEXIN S. A. DE C. V.,-96.95449,19.44893,22.2,22.6,20.85
11538,8643,REYNALDO MAYTORENA FLORES,-110.8148,27.96878,,,21.52
11539,8644,"COMBUSTIBLES Y LUBRICANTES SALINAS, S. A. DE C. V.",-99.05894,26.39574,21.9,,20.1
11540,8645,COMBUSTIBLES Y DERIVADOS DE TAMAULIPAS S.A. DE C.V,-98.28725,26.07828,,19.28,16.78
11541,8646,"METROGASOLINERAS, S.A. DE C.V. ",-101.4545,26.92261,,22.25,21.1
11542,8647,SUPER SERVICIO NUEVO BC SA DE CV,-99.17188,19.4054,,22.55,20.51
11543,8648,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.279,25.76884,,23.79,21.93
11544,8649,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.2635,25.59771,,23.79,21.93
11545,8650,GASOLINERA LA CHATINA SA DE CV,-97.14537,16.09667,24.7,24.52,22.39
11546,8651,Grupo Castillo Felix S.A de C.V.,-113.5192,31.35017,22.53,22.9,21.25
11547,8652,"METROGASOLINERAS, S.A. DE C.V. ",-101.4176,26.78086,20.83,22.25,21.1
11548,8653,GASOLINERA ETLA S.A DE C.V ,-96.79328,17.19715,22.79,22.99,21.55
11549,8654,SERVICIO EL TIGRE S.A DE C.V,-101.2632,20.23438,22.99,22.5,21.59
11550,8655,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-101.6896,21.10276,22.09,23.5,20.19
11551,8656,GASOJAL SA DE CV,-103.373,20.68849,,23.05,20.99
11552,8657,ADRIAN GUEVARA RIVERA,-98.73471,20.12325,,21.4,19.68
11553,8658,"BELLAS ARTES GASOLINERA, SA DE CV",-115.4635,32.60613,20.9,21.5,19.2
11554,8659,GAS NUEVO MILENIO S.A. DE C.V.,-100.1918,25.74677,,23.79,21.93
11555,8660,"COMBUSTIBLES DE TULUM Y DEL CARIBE, S.A. DE C.V.",-88.71394,19.75387,22.74,22.64,21.44
11556,8661,GRUPO JESSY  SA DE CV,-96.9397,19.54505,22.49,22.59,20.79
11557,8662,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.3616,25.70161,21.88,23.79,21.93
11558,8663,estacion de servicio los 3 encinos sa de cv,-102.9564,20.70789,22,22.6,21
11559,8664,Inmobiliaria Terminal de Carga Oriente SA de CV,-99.04041,19.37377,22.59,23.09,21.35
11560,8665,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.949,25.53919,,22.59,20.59
11561,8666,SERVILAPAZ S.A. DE C.V.,-100.7036,23.67965,23,,21.65
11562,8667,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.2192,25.53628,,23.79,21.93
11563,8668,CORPORACION LA COMPLETA SA DE CV,-89.66051,21.02246,22.54,22.49,20.99
11564,8669,"ENERGETICOS Y DERIVADOS SAN ROQUE, S. A. DE C. V.",-100.2054,25.65288,21.79,22.15,20.44
11565,8670,Gasolinera Faza SA de CV,-103.3801,25.55862,22.19,22.94,20.79
11566,8671,RED DE HIDROCARBUROS S.A DE C.V.,-103.4438,25.53595,,22.99,20.99
11567,8672,"DIAM SERVICIOS, S.A. DE C.V.",-107.5809,24.83921,21.49,21.79,19.99
11568,8673,MARIA LORETO GARCIA CONDE,-107.3438,24.71702,19.2,23.19,19.19
11569,8674,RAMENDZ S de RL de CV ,-99.12038,23.74781,,22.5,21.1
11570,8675,GASOLINERA ESCUINAPA SINALOA S.A. DE C.V.,-105.7833,22.83381,23.06,23.46,21.57
11571,8676,ENERGÍA URBANA S.A. DE C.V.,-103.2513,20.62647,,22.76,20.45
11572,8677,ESTACION DE SERVICIO RAJM SA DE CV,-99.01371,19.66466,21.58,22.68,20.31
11573,8678,"SUPER SERVICIO ECHEGARAY, S.A. DE C.V.",-99.22643,19.49798,21.99,22.59,20.99
11574,8679,GRUPO JESSY  SA DE CV,-98.93634,18.85497,,22.25,20.55
11575,8680,"MULTISERVICIOS EL TORNERO, SA DE CV",-100.7281,20.01132,20.99,21.41,19.99
11576,8681,"Estacion de Servicio Los Pinios, S.A. de C.V. ",-109.582,31.31386,21.69,20.39,17.29
11577,8682,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.3463,25.73019,21.88,23.79,21.93
11578,8683,"TRIANGULO ABASTOS, S.A. DE C.V.",-103.4203,25.55818,21.99,22.79,19.99
11579,8684,Servicio Milenius S.A. de C.V.,-107.4273,24.80098,21.89,23.29,20.39
11580,8685,CONCEPCION RUIZ CARAZA CAMPOS,-96.82647,19.58464,22.1,22.3,21
11581,8686,SERVICIO CARNICERITO S DE RL DE  CV,-102.7814,20.80494,,23.09,21.45
11582,8687,SERVICIOS PLATINO 2000 SA DE CV,-102.2712,21.28811,21.85,22.85,20.09
11583,8688,ALICIA  LIZETH  BREMONT  JONES ,-94.09949,17.93229,21.99,21.99,20.99
11584,8689,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-101.602,21.11025,,23.55,20.75
11585,8690,COMBUSTIBLES Y DERIVADOS DE TAMAULIPAS S.A. DE C.V,-98.26585,26.07275,,19.28,16.68
11586,8691,SERVICIO GADAD SA DE CV ,-99.61081,19.24703,21.52,22.09,19.59
11587,8692,SAC XIB CHAAC SA DE CV,-88.20235,20.78742,20.25,21.99,20.5
